pow,RSSI,ambientHumidity,ambientTemperature,dewtemp,Photosynthesis,pressure,soilCond,soilHumi,soilTemp,TotalRadiation,windDirection,windScale,windSpeed,rainfall_12h_future,start_time
12.55299295774648,26.460211267605636,71.9319647887324,14.025732394366198,8.031841549295775,40.906220657277,101.02960211267606,0.7429577464788732,0.07448943661971831,13.46831338028169,0.2262288732394366,127.33098591549296,0.3848591549295775,0.30778169014084505,0.0,2024-10-09 15:02:30
12.550664335664335,26.48006993006993,71.49364335664336,13.960003496503495,7.8478286713286725,36.966317016317014,101.03596503496502,0.7377622377622378,0.07396853146853147,13.376108391608392,0.20728671328671328,127.6993006993007,0.3986013986013987,0.32580419580419584,0.0,2024-10-09 15:12:30
12.549965034965036,26.504895104895105,71.349993006993,13.894412587412587,7.739975524475524,32.984965034965036,101.04015384615384,0.7377622377622378,0.07396853146853147,13.285954545454548,0.1848916083916084,127.1013986013986,0.4094405594405595,0.33832167832167825,0.0,2024-10-09 15:17:30
12.549265734265735,26.52867132867133,71.21385314685315,13.826664335664335,7.631863636363637,29.068881118881123,101.0443916083916,0.7377622377622378,0.07396853146853147,13.197395104895104,0.16314335664335664,126.28321678321679,0.4122377622377623,0.3429370629370629,0.0,2024-10-09 15:22:30
12.542256944444446,26.554513888888888,70.82255902777779,13.748829861111112,7.450652777777776,25.42673611111111,101.0509826388889,0.7326388888888888,0.07345486111111112,13.092402777777778,0.1426909722222222,126.140625,0.41909722222222223,0.3526041666666666,0.0,2024-10-09 15:32:30
12.533576388888891,26.571875,70.68908680555556,13.683534722222223,7.346052083333333,22.685416666666665,101.05544444444445,0.7326388888888888,0.07345486111111112,13.009659722222223,0.12737847222222223,125.90625,0.42604166666666665,0.35815972222222225,0.0,2024-10-09 15:37:30
12.523333333333333,26.5875,70.55923958333334,13.618868055555557,7.244513888888889,20.117708333333333,101.059875,0.7326388888888888,0.07345486111111112,12.928489583333333,0.1131076388888889,125.453125,0.4298611111111111,0.36124999999999996,0.0,2024-10-09 15:42:30
12.513611111111112,26.60138888888889,70.43583680555555,13.555854166666668,7.147569444444445,17.677430555555556,101.06422222222221,0.7326388888888888,0.07345486111111112,12.85054513888889,0.09944097222222222,125.515625,0.42847222222222225,0.36097222222222214,0.0,2024-10-09 15:47:30
12.504027777777779,26.618055555555557,70.29630555555556,13.48720138888889,7.041590277777778,15.341319444444444,101.06869097222223,0.7326388888888888,0.07345486111111112,12.773729166666666,0.08646875,125.546875,0.43020833333333336,0.3640972222222222,0.0,2024-10-09 15:52:30
12.495000000000001,26.619791666666668,70.15390277777777,13.41471875,6.931909722222223,13.202430555555555,101.07326041666667,0.7326388888888888,0.07345486111111112,12.697131944444445,0.07459375,125.59375,0.43159722222222224,0.36548611111111107,0.0,2024-10-09 15:57:30
12.48763888888889,26.62326388888889,70.02434375000001,13.342381944444446,6.825253472222222,11.289930555555555,101.07784375,0.7326388888888888,0.07345486111111112,12.620440972222221,0.06385763888888889,126.859375,0.4357638888888889,0.37017361111111113,0.0,2024-10-09 16:02:30
12.482500000000002,26.63576388888889,69.87406597222223,13.276340277777779,6.7184340277777785,9.695486111111112,101.08239930555555,0.7326388888888888,0.07345486111111112,12.544413194444443,0.05482986111111111,127.609375,0.4427083333333333,0.3740625,0.0,2024-10-09 16:07:30
12.477986111111115,26.63576388888889,69.72097222222222,13.214430555555557,6.615572916666667,8.398611111111112,101.08705208333335,0.7326388888888888,0.07345486111111112,12.47856597222222,0.047486111111111104,128.84375,0.44826388888888885,0.37809027777777776,0.0,2024-10-09 16:12:30
12.473819444444446,26.63576388888889,69.54629861111113,13.156420138888889,6.510486111111111,7.288888888888888,101.09168055555557,0.7326388888888888,0.07345486111111112,12.416260416666667,0.041111111111111105,129.9375,0.4552083333333333,0.3834722222222222,0.0,2024-10-09 16:17:30
12.469652777777778,26.646180555555556,69.35740277777778,13.100461805555556,6.404177083333334,6.203819444444444,101.09628819444445,0.0,0.0,12.341635416666668,0.03491319444444444,131.53125,0.45937500000000003,0.38555555555555554,0.0,2024-10-09 16:22:30
12.465486111111112,26.65173611111111,69.13886111111111,13.04542013888889,6.291927083333333,5.009375,101.10098263888888,0.0,0.0,12.271607638888888,0.02813541666666666,133.03125,0.4635416666666667,0.38875,0.0,2024-10-09 16:27:30
12.461180555555558,26.651736111111113,68.926625,12.992086805555557,6.183263888888888,3.7232638888888894,101.10572222222224,0.0,0.0,12.203621527777777,0.020871527777777774,134.515625,0.46875,0.3920486111111111,0.0,2024-10-09 16:32:30
12.457013888888891,26.65173611111111,68.72113194444445,12.936434027777779,6.074284722222222,2.7319444444444447,101.11052777777779,0.0,0.0,12.136840277777777,0.015211805555555553,134.453125,0.4701388888888889,0.39357638888888885,0.0,2024-10-09 16:37:30
12.45340277777778,26.65173611111111,68.5138125,12.880430555555556,5.965868055555555,2.0986111111111114,101.11530555555555,0.0,0.0,12.070277777777777,0.011572916666666665,134.984375,0.47534722222222225,0.3965277777777778,0.0,2024-10-09 16:42:30
12.450625000000002,26.65173611111111,68.30829513888891,12.826097222222224,5.8599548611111105,1.659375,101.12,0.0,0.0,12.004489583333333,0.008986111111111108,135.234375,0.47673611111111114,0.39916666666666667,0.0,2024-10-09 16:47:30
